index	Username	UserID	Tweet	Location	Date	Year	Month	Tweet_Translated	Tweets_Clean	Latitude	Longitude
7820	DavidofJESUS	248137501	"@LePoint 
Evil and cruel criminals, What a Ugly South Koreans and USA! cause of the disaste… "	south korea and U.S.A.	Wed Aug 12 08:44:57 +0000 2020	2020	8	"@LePoint 
Evil and cruel criminals, What a Ugly South Koreans and USA! cause of the disaste… "	@lepoint evil cruel criminals ugly south koreans usa cause disaste	37.535419	126.9786565
7821	Shorelinearea	87492088	"Recycling Right is critical amid the coronavirus pandemic
"	Shoreline	Wed Aug 12 08:44:57 +0000 2020	2020	8	"Recycling Right is critical amid the coronavirus pandemic
"	recycling right critical amid pandemic	47.7558829	-122.34104273295449
7822	LizBuff46	371646780	RT @opa1420: 'The worst pub seen so far' fined for a litany of COVID-safety breaches 	Bunbury	Wed Aug 12 08:44:57 +0000 2020	2020	8	RT @opa1420: 'The worst pub seen so far' fined for a litany of COVID-safety breaches 	@opa1420 worst pub seen far fined litany covid-safety breaches	-33.3267797	115.636698
7823	OxPharmaGenesis	221404443	@copingwcovid19 Approximately US$1.1 billion has been spent on #coronavirus research since the year 2000.… 		Wed Aug 12 08:44:57 +0000 2020	2020	8	@copingwcovid19 Approximately US$1.1 billion has been spent on #coronavirus research since the year 2000.… 	@copingwcovid19 approximately 1.1 billion spent research since year 2000	No latitude	No longitude
7824	ale_cignoni	853267074	RT @POLITICOEurope: Face masks must be worn in public across the entire Brussels capital region as of today 😷 	Brussels	Wed Aug 12 08:44:55 +0000 2020	2020	8	RT @POLITICOEurope: Face masks must be worn in public across the entire Brussels capital region as of today 😷 	@politicoeurope face masks must worn public across entire brussels capital region today 😷	50.8465573	4.351697
7825	StyleUpNow2017	865884431076044801	Coronavirus: WHO warns #coronaviruscasesinyouth #coronaviruscasesincreaseordecrease… 		Wed Aug 12 08:44:55 +0000 2020	2020	8	Coronavirus: WHO warns #coronaviruscasesinyouth #coronaviruscasesincreaseordecrease… 	warns #coronaviruscasesinyouth #coronaviruscasesincreaseordecrease	No latitude	No longitude
7826	Commuternyc	23607427	Putin's plan for Russia's coronavirus vaccine is at 'high risk of backfiring,' expert says @CNBC Another faction of… 	Long Hill New Jersey	Wed Aug 12 08:44:54 +0000 2020	2020	8	Putin's plan for Russia's coronavirus vaccine is at 'high risk of backfiring,' expert says @CNBC Another faction of… 	putin's plan russia's vaccine high risk backfiring expert says @cnbc another faction	40.0757384	-74.4041622
7827	wasant45084903	1237265784113491968	"RT @CovidWa: National: ""Police are hunting for a man who fled mandatory hotel quarantine in Queensland."" 



#covid1…"		Wed Aug 12 08:44:53 +0000 2020	2020	8	"RT @CovidWa: National: ""Police are hunting for a man who fled mandatory hotel quarantine in Queensland."" 



#covid1…"	@covidwa national police hunting man fled mandatory hotel quarantine queensland #covid1	No latitude	No longitude
7828	KristenSkogebo	1246214617145192449	"RT @thehill: Fauci: ""I seriously doubt"" Russia's coronavirus vaccine is safe and effective "	Cape Coral, FL	Wed Aug 12 08:44:52 +0000 2020	2020	8	"RT @thehill: Fauci: ""I seriously doubt"" Russia's coronavirus vaccine is safe and effective "	@thehill fauci seriously doubt russia's vaccine safe effective	26.6059432	-81.9806771
7829	DegenerateBoy	38828493	RT @morgancrawf: They really said do doggy in surgical masks to stop coronavirus 	Australia	Wed Aug 12 08:44:52 +0000 2020	2020	8	RT @morgancrawf: They really said do doggy in surgical masks to stop coronavirus 	@morgancrawf really said doggy surgical masks stop	-24.7761086	134.755
7830	nytopinion	16686144	"""Here in the dog days of the pandemic summer, fear and fury are now deeply embedded in my psyche,"" writes… "	NYC, London, Paris, Hong Kong	Wed Aug 12 08:44:50 +0000 2020	2020	8	"""Here in the dog days of the pandemic summer, fear and fury are now deeply embedded in my psyche,"" writes… "	dog days pandemic summer fear fury deeply embedded psyche writes	No latitude	No longitude
7831	ted_EastLindsey	3187301974	Congratulations to the 4 businesses who have been recognised by @lincscham as unsung heroes for their community: Su… 	East Lindsey	Wed Aug 12 08:44:49 +0000 2020	2020	8	Congratulations to the 4 businesses who have been recognised by @lincscham as unsung heroes for their community: Su… 	congratulations businesses recognised @lincscham unsung heroes community	53.2680103	0.012775773043408906
7832	Kasiabesfud	280367890	RT @ChrisGiles_: Remember: If you allow coronavirus to spread, your economy suffers 	Manchester, UK	Wed Aug 12 08:44:48 +0000 2020	2020	8	RT @ChrisGiles_: Remember: If you allow coronavirus to spread, your economy suffers 	@chrisgiles_ remember allow spread economy suffers	53.4794892	-2.2451148
7833	angelsspeak2020	47350066	RT @GlobalReset2: Coronavirus: Lockdown cash deposited in post offices 		Wed Aug 12 08:44:48 +0000 2020	2020	8	RT @GlobalReset2: Coronavirus: Lockdown cash deposited in post offices 	@globalreset2 lockdown cash deposited post offices	No latitude	No longitude
7834	tres444	35706221	RT @CNBCi: Russia says there is 'major information warfare' against its coronavirus vaccine 	The Road Not Taken	Wed Aug 12 08:44:48 +0000 2020	2020	8	RT @CNBCi: Russia says there is 'major information warfare' against its coronavirus vaccine 	@cnbci russia says major information warfare vaccine	35.6619636	-97.4186678
7835	Rosa95023849	1000478592206229504	RT @jilevin: It's now a felony in Illinois to assault a retail worker who is enforcing face mask rules 	California, USA	Wed Aug 12 08:44:48 +0000 2020	2020	8	RT @jilevin: It's now a felony in Illinois to assault a retail worker who is enforcing face mask rules 	@jilevin felony illinois assault retail worker enforcing face mask rules	36.7014631	-118.7559974
7836	OhWailyGail	261652208	RT @ChrisGiles_: Remember: If you allow coronavirus to spread, your economy suffers 	Croscombe, Somerset	Wed Aug 12 08:44:47 +0000 2020	2020	8	RT @ChrisGiles_: Remember: If you allow coronavirus to spread, your economy suffers 	@chrisgiles_ remember allow spread economy suffers	51.1968123	-2.5875886
7837	APO_source	255925055	Coronavirus - South Africa: COVID-19 update for South Africa (11th August 2020) @nicd_sa @MoetiTshidi @WHOAFRO… 	#AFRICA #MENA	Wed Aug 12 08:44:47 +0000 2020	2020	8	Coronavirus - South Africa: COVID-19 update for South Africa (11th August 2020) @nicd_sa @MoetiTshidi @WHOAFRO… 	south africa update south africa 11th august 2020 @nicd_sa @moetitshidi @whoafro	33.854615800000005	35.5546017545977
7838	AndrewD68092343	3301371122	RT @ShaunRowland: @ASX1500 Some sanity starting to break through in the media? 	Melbourne 	Wed Aug 12 08:44:47 +0000 2020	2020	8	RT @ShaunRowland: @ASX1500 Some sanity starting to break through in the media? 	@shaunrowland @asx1500 sanity starting break media	-37.8142176	144.9631608
7839	oohincensed	1595327870	"Coronavirus apps: the risk of slipping into a surveillance state via 
@financialtimes "	middle of nowhere	Wed Aug 12 08:44:46 +0000 2020	2020	8	"Coronavirus apps: the risk of slipping into a surveillance state via 
@financialtimes "	apps risk slipping surveillance state @financialtimes	50.063242	-123.000116
7840	CMPHN	102727870	"RT @WarringtonCCG: If you have symptoms of coronavirus, its important to get tested.
"	Cheshire & Merseyside	Wed Aug 12 08:44:46 +0000 2020	2020	8	"RT @WarringtonCCG: If you have symptoms of coronavirus, its important to get tested.
"	@warringtonccg symptoms important get tested	53.321899650000006	-2.6952819446654415
7841	ssathyajith	79410104	"RT @paarivendhi: This is devastating!

 "	India	Wed Aug 12 08:44:46 +0000 2020	2020	8	@ @ @ @ @ ಪಾ ಪಾ ಪಾ:::::::: @ @ ರ್ಟ್ @ @ @ @ರ್ಟ್ @ @ @ @ @ರ್ಟ್ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ರ್ಟ್ @ @ @ @ @ರ್ಟ್ @ @ @ @ರ್ಟ್ @ @ @ @ @ @ @ @ @:: @::: @ @ರ್ಟ್ @ ರ್ಟ್ರ್ಟ್ @ ರ್ಟ್ರ್ಟ್ @ @ರ್ಟ್	ಪ ಾ ಪ ಾ ಪ ಾ :: ರ ್ ಟ ್ @ರ ್ ಟ ್ @ರ ್ ಟ ್ @ರ ್ ಟ ್ @ರ ್ ಟ ್ @ರ ್ ಟ ್ @: @: :: @ರ ್ ಟ ್ ರ ್ ಟ ್ ರ ್ ಟ ್ ರ ್ ಟ ್ ರ ್ ಟ ್ @ರ ್ ಟ ್	22.3511148	78.6677428
7842	_Tobzofficial	2623830387	RT @BBCBreaking: UK has officially fallen into recession for first time in 11 years due to the impact of the coronavirus pandemic 	Abu Dhabi	Wed Aug 12 08:44:46 +0000 2020	2020	8	RT @BBCBreaking: UK has officially fallen into recession for first time in 11 years due to the impact of the coronavirus pandemic 	@bbcbreaking uk officially fallen recession first time 11 years due impact pandemic	24.4747961	54.3705762
7843	luagostinho01	294406503	RT @HuffPost: Having a vaccine and proving it is safe and effective “are two different things,” he warned. 		Wed Aug 12 08:44:45 +0000 2020	2020	8	RT @HuffPost: Having a vaccine and proving it is safe and effective “are two different things,” he warned. 	@huffpost vaccine proving safe effective two different things warned	No latitude	No longitude
7844	phakanm	2537862475	RT @HuffPost: Having a vaccine and proving it is safe and effective “are two different things,” he warned. 	Kokkola/Suomi, Karleby/Finland	Wed Aug 12 08:44:45 +0000 2020	2020	8	RT @HuffPost: Having a vaccine and proving it is safe and effective “are two different things,” he warned. 	@huffpost vaccine proving safe effective two different things warned	63.8391421	23.1336845
7845	recj50	211011404	@JennaEllisEsq 1/ There were 295,000 uncounted COVID-19 tests. “Counties are still processing the backlogged result… 		Wed Aug 12 08:44:44 +0000 2020	2020	8	@JennaEllisEsq 1/ There were 295,000 uncounted COVID-19 tests. “Counties are still processing the backlogged result… 	@jennaellisesq 295,000 uncounted tests counties still processing backlogged result	No latitude	No longitude
7846	WileyJacobs11	948653094459592709	Occult Ritual Transformation and Coronavirus: How Mask Wearing, Hand Washing, “Social Separation” and Lockdowns Are… 		Wed Aug 12 08:44:44 +0000 2020	2020	8	Occult Ritual Transformation and Coronavirus: How Mask Wearing, Hand Washing, “Social Separation” and Lockdowns Are… 	occult ritual transformation mask wearing hand washing social separation lockdowns	No latitude	No longitude
7847	CREATION_ADM	31094925	"Facebook removed 7m Covid-19 misinformation posts in three months

Social network has shed light on scale of corona… "	Manchester	Wed Aug 12 08:44:43 +0000 2020	2020	8	"Facebook removed 7m Covid-19 misinformation posts in three months

Social network has shed light on scale of corona… "	facebook removed 7m misinformation posts three months social network shed light scale corona	53.4794892	-2.2451148
7848	LindaBa90151703	2459709666	RT @TheSun: Shocking moment officer is filmed 'strangling' woman after 'wearing a scarf for a face mask' in Melbourne 	North East, England	Wed Aug 12 08:44:43 +0000 2020	2020	8	RT @TheSun: Shocking moment officer is filmed 'strangling' woman after 'wearing a scarf for a face mask' in Melbourne 	@thesun shocking moment officer filmed strangling woman wearing scarf face mask melbourne	52.5310214	-1.2649062
7849	LizBuff46	371646780	RT @abcnews: 'The worst pub seen so far' fined for a litany of COVID-safety breaches 	Bunbury	Wed Aug 12 08:44:43 +0000 2020	2020	8	RT @abcnews: 'The worst pub seen so far' fined for a litany of COVID-safety breaches 	@abcnews worst pub seen far fined litany covid-safety breaches	-33.3267797	115.636698
7850	AndrewPflaum2	1269450824062652416	"RT @JackPosobiec: Act of war

Canadians are vandalising cars with US plates in anger over border crossings "	California, USA	Wed Aug 12 08:44:43 +0000 2020	2020	8	"RT @JackPosobiec: Act of war

Canadians are vandalising cars with US plates in anger over border crossings "	@jackposobiec act war canadians vandalising cars plates anger border crossings	36.7014631	-118.7559974
7851	FFumigation	1046705415940177920	"classroom disinfection
#disinfection
#covid19
#coronavirus
#fumigation
#pestcontrol
#fumigationcompanyinharare "	Harare, Zimbabwe🐝	Wed Aug 12 08:44:42 +0000 2020	2020	8	"classroom disinfection
#disinfection
#covid19
#coronavirus
#fumigation
#pestcontrol
#fumigationcompanyinharare "	classroom disinfection #disinfection #fumigation #pestcontrol #fumigationcompanyinharare	-17.831773	31.045686
7852	Xy5Z89	1107367240154955777	"#Belgium #Brussels #Coronavirus

The Belgian capital Brussels, with around 1.2 million inhabitants, imposes a mask… "	Deutschland, EU 	Wed Aug 12 08:44:41 +0000 2020	2020	8	"#Belgium #Brussels #Coronavirus

The Belgian capital Brussels, with around 1.2 million inhabitants, imposes a mask… "	#belgium #brussels belgian capital brussels around 1.2 million inhabitants imposes mask	51.2827664	7.993692
7853	Asiyatu4	958829822775525376	@ChineseMeteoro1 @cnni @CNNOpinion Your  stupid, you are your masters, creators of coronavirus which is Chinese vir… 	SANDTON, SOUTH AFRICA 	Wed Aug 12 08:44:41 +0000 2020	2020	8	@ChineseMeteoro1 @cnni @CNNOpinion Your  stupid, you are your masters, creators of coronavirus which is Chinese vir… 	@chinesemeteoro1 @cnni @cnnopinion stupid masters creators chinese vir	-26.0682406	28.0479844
7854	LiberalsrL	1078596588182925313	RT @JackPosobiec: Town votes to rescind license of N.J. gym whose owners repeatedly defied coronavirus restrictions  		Wed Aug 12 08:44:40 +0000 2020	2020	8	RT @JackPosobiec: Town votes to rescind license of N.J. gym whose owners repeatedly defied coronavirus restrictions  	@jackposobiec town votes rescind license n j gym whose owners repeatedly defied restrictions	No latitude	No longitude
7855	M_S_Audi	1043956404808105985	RT @Independent: I was warned not to holiday in Greece because of coronavirus – but I felt safer there than at home in Manchester 	Lagos,Katsina, Nigeria	Wed Aug 12 08:44:40 +0000 2020	2020	8	RT @Independent: I was warned not to holiday in Greece because of coronavirus – but I felt safer there than at home in Manchester 	@independent warned holiday greece – felt safer home manchester	No latitude	No longitude
7856	ali_sawafta	1456744362	RT @nidalal: U.S. couple, stranded by coronavirus in Gaza, returning to 'scary' Florida - 		Wed Aug 12 08:44:40 +0000 2020	2020	8	RT @nidalal: U.S. couple, stranded by coronavirus in Gaza, returning to 'scary' Florida - 	@nidalal couple stranded gaza returning scary florida	No latitude	No longitude
