index	Username	UserID	Tweet	Location	Date	Year	Month	Tweet_Translated	Tweets_Clean	Latitude	Longitude
2273	nanob0208	2563515251	Jajajajajaja...me terminaste de cagar el domingo,el coronavirus se materializo 	Rosario, Argentina	Sun Feb 02 11:59:57 +0000 2020	2020	2	Hahahahaha ... you finished shitting me on Sunday, the coronavirus materialized	hahahahaha finished shitting sunday materialized	-32.9595004	-60.6615415
2274	ellenporter__	908030120	RT @JXEKER: eric ended coronavirus 	UK, insta: ellenporter_ 	Sun Feb 02 11:59:57 +0000 2020	2020	2	RT @JXEKER: eric ended coronavirus 	@jxeker eric ended	No latitude	No longitude
2275	PKumparat	2784094994	"RT @A2D2_: Meanwhile evacuated Indians in a #Coronavirus isolation camp in Manesar, Haryana 😂
(via @dhananjaypro) "		Sun Feb 02 11:59:57 +0000 2020	2020	2	"RT @A2D2_: Meanwhile evacuated Indians in a #Coronavirus isolation camp in Manesar, Haryana 😂
(via @dhananjaypro) "	@a2d2_ meanwhile evacuated indians isolation camp manesar haryana 😂 @dhananjaypro	No latitude	No longitude
2276	ToANewFuture	1181493408445001728	RT @guardian: Coronavirus: 11 more UK nationals to be flown back from China 	Berkeley, CA	Sun Feb 02 11:59:56 +0000 2020	2020	2	RT @guardian: Coronavirus: 11 more UK nationals to be flown back from China 	@guardian 11 uk nationals flown back china	44.3669375	-80.7272504
2277	DaysToNovember	2366210331	RT @IvanDiaz_PR: Coronavirus: First death outside China reported in Philippines 	Boston, MA	Sun Feb 02 11:59:56 +0000 2020	2020	2	RT @IvanDiaz_PR: Coronavirus: First death outside China reported in Philippines 	@ivandiaz_pr first death outside china reported philippines	42.3602534	-71.0582912
2278	Yuspranto	962314664590827520	RT @ChinaDaily: Watch the video to find out how the Wuhan Huoshenshan Hospital was completed in eight days. #coronavirus 	Sukabumi	Sun Feb 02 11:59:56 +0000 2020	2020	2	RT @ChinaDaily: Watch the video to find out how the Wuhan Huoshenshan Hospital was completed in eight days. #coronavirus 	@chinadaily watch video find wuhan huoshenshan hospital completed eight days	-6.9199289	106.9265095
2279	sotnasoinotna	49893483	"RT @MarkDittli: Glad to know this question is settled, then:
Coronavirus won’t turn you into a zombie, Malaysia says "	Manila	Sun Feb 02 11:59:56 +0000 2020	2020	2	"RT @MarkDittli: Glad to know this question is settled, then:
Coronavirus won’t turn you into a zombie, Malaysia says "	@markdittli glad know question settled turn zombie malaysia says	14.5907332	120.9809674
2280	AFIQLASEY	1229354232	RT @asonofapeach: Jangan irritating please. If you’re sick, stay at home! #coronavirus #lepakonekorner 	Lion City	Sun Feb 02 11:59:55 +0000 2020	2020	2	RT @asonofapeach: Jangan irritating please. If you’re sick, stay at home! #coronavirus #lepakonekorner 	@asonofapeach jangan irritating please sick stay home #lepakonekorner	11.557110649999998	104.84741317506504
2281	StraNotizie	2729779262	"Coronavirus, a Bari l'appello di ristoranti cinesi e giapponesi: ""Da noi cibo sicuro, ecco certificati e fatture""… "	Italia	Sun Feb 02 11:59:55 +0000 2020	2020	2	"Coronavirus, in Bari the appeal of Chinese and Japanese restaurants: ""We have safe food, here are certificates and invoices"" ..."	bari appeal chinese japanese restaurants safe food certificates invoices	42.6384261	12.674297
2282	BrianBellia	2647308757	@realDailyWire @benshapiro Every move of every major world leader - particularly conservative ones - is under inten… 		Sun Feb 02 11:59:55 +0000 2020	2020	2	@realDailyWire @benshapiro Every move of every major world leader - particularly conservative ones - is under inten… 	@realdailywire @benshapiro every move every major world leader particularly conservative ones inten	No latitude	No longitude
2283	EduduOnFire	1273342470	"+ ""El Coronavirus esta en España""

- Españoles: "	Allí,no,más allá. (Madrid)	Sun Feb 02 11:59:55 +0000 2020	2020	2	"+ ""The Coronavirus is in Spain""

- Spanish people:"	spain spanish people	No latitude	No longitude
2284	cutetaebear	4873048541	@bogadoluuuu @AnaPaulaRaed3 @cuentadelodio @flrnvrr a ver pedazo de inculto. el coronavirus viene de China mientras… 	spain, 18, 🏳️‍🌈.	Sun Feb 02 11:59:55 +0000 2020	2020	2	@bogadoluuuu @ AnaPaulaRaed3 @cuentadelodio @flrnvrr to see piece of uneducated. the coronavirus comes from China while ...	@bogadoluuuu anapaularaed @cuentadelodio @flrnvrr see piece uneducated comes china	No latitude	No longitude
2285	Jogo_5	2298080055	RT @MailOnline: Thai medics claim coronavirus break-through: Patient in 'serious condition' is declared 'disease-free' 	Lagos Nigeria	Sun Feb 02 11:59:55 +0000 2020	2020	2	RT @MailOnline: Thai medics claim coronavirus break-through: Patient in 'serious condition' is declared 'disease-free' 	@mailonline thai medics claim break-through patient serious condition declared disease-free	6.4550575	3.3941795
2287	TheKeyFits83	1114241806840094725	"RT @MrDiddy85: China and Coronavirus.

⚠️ Warning Graphic!! 
"		Sun Feb 02 11:59:55 +0000 2020	2020	2	"RT @MrDiddy85: China and Coronavirus.

⚠️ Warning Graphic!! 
"	@mrdiddy85 china ⚠ ️ warning graphic	No latitude	No longitude
2288	LibbysStella	2949787888	"RT @expansioncom: Un niño de ocho años, ingresado en Barcelona por posible coronavirus
"		Sun Feb 02 11:59:55 +0000 2020	2020	2	RT @expansioncom: An eight-year-old boy, admitted to Barcelona for possible coronavirus	@expansioncom eight-year-old boy admitted barcelona possible	No latitude	No longitude
2289	BlueRos10479662	1177480288621887488	"RT @MrDiddy85: China and Coronavirus.

⚠️ Warning Graphic!! 
"		Sun Feb 02 11:59:54 +0000 2020	2020	2	"RT @MrDiddy85: China and Coronavirus.

⚠️ Warning Graphic!! 
"	@mrdiddy85 china ⚠ ️ warning graphic	No latitude	No longitude
2290	sunriseofjune	3164879693	RT @wieselT: 6 cas de coronavirus en France et c'est la panique. Ma réaction à chaud: 		Sun Feb 02 11:59:54 +0000 2020	2020	2	RT @wieselT: 6 cases of coronavirus in France and it's panic. My hot reaction:	@wieselt cases france panic hot reaction	No latitude	No longitude
2291	MINGJAI16	1165665046896070656	RT @NormaJTorres: Sending prayers to China. As New Virus Spread, China’s Old Habits Delayed Fight - The New York Times 	Hong Kong	Sun Feb 02 11:59:54 +0000 2020	2020	2	RT @NormaJTorres: Sending prayers to China. As New Virus Spread, China’s Old Habits Delayed Fight - The New York Times 	@normajtorres sending prayers china virus spread china old habits delayed fight york times	22.350627	114.1849161
2292	BulchaJr	884595756254015488	RT @AJEnglish: Here are the countries that have so far confirmed cases of #coronavirus | 	Gebre Gurracha,Ethiopia	Sun Feb 02 11:59:54 +0000 2020	2020	2	RT @AJEnglish: Here are the countries that have so far confirmed cases of #coronavirus | 	@ajenglish countries far confirmed cases	No latitude	No longitude
2293	gmcortez_	993160589240221697	The Philippines has two confirmed 2019 novel coronavirus cases, of which one has died. In China, more than 14,000 c… 		Sun Feb 02 11:59:54 +0000 2020	2020	2	The Philippines has two confirmed 2019 novel coronavirus cases, of which one has died. In China, more than 14,000 c… 	philippines two confirmed novel cases one died china 14,000 c	No latitude	No longitude
2294	SharonZeggert	3938061453	"RT @FLOrangeQueen: If you want to track the Coronavirus, here's a link:
"		Sun Feb 02 11:59:54 +0000 2020	2020	2	"RT @FLOrangeQueen: If you want to track the Coronavirus, here's a link:
"	@florangequeen want track here's link	No latitude	No longitude
2295	seryzio	438626118	"RT @AFPphoto: Dead man lies on an empty street at China's virus ground zero 



#coronavirus "		Sun Feb 02 11:59:54 +0000 2020	2020	2	"RT @AFPphoto: Dead man lies on an empty street at China's virus ground zero 



#coronavirus "	@afpphoto dead man lies empty street china's virus ground zero	No latitude	No longitude
2296	PepeQ15146526	1211455850121793537	"RT @YRJewelryGal: @StormIsUponUs @LisaMei62 From the boards w/screen cap...

"		Sun Feb 02 11:59:53 +0000 2020	2020	2	"RT @YRJewelryGal: @StormIsUponUs @LisaMei62 From the boards w/screen cap...

"	@yrjewelrygal @stormisuponus @lisamei62 boards w screen cap	No latitude	No longitude
2297	Francis59615830	1210237035019194370	RT @TN5Telenoticias: Nasralla y su esposa, de viaje en país con casos de coronavirus causan preocupación entre seguidores 		Sun Feb 02 11:59:53 +0000 2020	2020	2	RT @ TN5Telenoticias: Nasralla and his wife, traveling in the country with coronavirus cases, cause concern among followers	tn5telenoticias nasralla wife traveling country cases cause concern among followers	No latitude	No longitude
2298	dnloder20032	1196300908880990213	RT @NormaJTorres: Sending prayers to China. As New Virus Spread, China’s Old Habits Delayed Fight - The New York Times 		Sun Feb 02 11:59:53 +0000 2020	2020	2	RT @NormaJTorres: Sending prayers to China. As New Virus Spread, China’s Old Habits Delayed Fight - The New York Times 	@normajtorres sending prayers china virus spread china old habits delayed fight york times	No latitude	No longitude
2299	Rhlovepolitics	940892293204242432	CoronaVirus Outbreak in China: Shortage of Masks and Hand Sanitizer in Beijing.		Sun Feb 02 11:59:53 +0000 2020	2020	2	CoronaVirus Outbreak in China: Shortage of Masks and Hand Sanitizer in Beijing.	outbreak china shortage masks hand sanitizer beijing	No latitude	No longitude
2300	holyfrak	257535371	@Roar__Bang @ScepticalAussie @LailokenACS @LaikaSobers 		Sun Feb 02 11:59:53 +0000 2020	2020	2	@Roar__Bang @ScepticalAussie @LailokenACS @LaikaSobers	@roar__bang @scepticalaussie @lailokenacs @laikasobers	No latitude	No longitude
2301	StefaniaArciell	2512145188	How Bad Will the Coronavirus Outbreak Get? Here Are 6 Key Factors 		Sun Feb 02 11:59:59 +0000 2020	2020	2	How Bad Will the Coronavirus Outbreak Get? Here Are 6 Key Factors 	bad outbreak get key factors	No latitude	No longitude
2302	GodfreyLai	1162175669305876483	RT @NormaJTorres: Sending prayers to China. As New Virus Spread, China’s Old Habits Delayed Fight - The New York Times 		Sun Feb 02 11:59:59 +0000 2020	2020	2	RT @NormaJTorres: Sending prayers to China. As New Virus Spread, China’s Old Habits Delayed Fight - The New York Times 	@normajtorres sending prayers china virus spread china old habits delayed fight york times	No latitude	No longitude
2303	LilySej1	865082612381077504	"RT @LilySej1: 💯💯💯#Italia 🇮🇹 #coronavirus 
I medici dello Spallanzani hanno isolato il coronavirus
"	USA - Italia	Sun Feb 02 11:59:59 +0000 2020	2020	2	"RT @ LilySej1: 💯💯💯 # Italy 🇮🇹 #coronavirus
Spallanzani doctors have isolated the coronavirus"	lilysej 💯 💯 💯 italy 🇮 🇹 spallanzani doctors isolated	30.616625	-81.7170472
2304	phpress	47290331	RT @UniOfYork: Coronavirus update: please see our web page at for the latest Government advice for travellers from…	Oregon, USA	Sun Feb 02 11:59:59 +0000 2020	2020	2	RT @UniOfYork: Coronavirus update: please see our web page at for the latest Government advice for travellers from…	@uniofyork update please see web page latest government advice travellers	43.9792797	-120.737257
2305	sotnasoinotna	49893483	RT @SCMPNews: Coronavirus won’t turn you into a zombie, Malaysia says 	Manila	Sun Feb 02 11:59:58 +0000 2020	2020	2	RT @SCMPNews: Coronavirus won’t turn you into a zombie, Malaysia says 	@scmpnews turn zombie malaysia says	14.5907332	120.9809674
2306	brunalbuq	4244579938	to tendo insônia direto aí qnd consigo dormir sonho q to grávida, dps sonho q to com coronavírus, dps o gato me aco… 	Brasília	Sun Feb 02 11:59:58 +0000 2020	2020	2	I'm having insomnia right there when I can sleep I dream that I'm pregnant, dps I dream of coronavirus, Dps the cat takes me…	i'm insomnia right sleep dream i'm pregnant dps dream dps cat takes	-10.3333333	-53.2
2307	francesco1221	5929042	"RT @craltieri: This week's Letter from Rome, for the @cworldreport 
"	Minneapolis, MN	Sun Feb 02 11:59:58 +0000 2020	2020	2	"RT @craltieri: This week's Letter from Rome, for the @cworldreport 
"	@craltieri week's letter rome @cworldreport	44.9772995	-93.2654692
2308	RDNS_TAI	2479226604	"Last week #scottyfrommarketting told the National Press Club 

1. McKenzie did nothing wrong
2. Clubs that missed o… "	Canberra	Sun Feb 02 11:59:58 +0000 2020	2020	2	"Last week #scottyfrommarketting told the National Press Club 

1. McKenzie did nothing wrong
2. Clubs that missed o… "	last week #scottyfrommarketting told national press club mckenzie nothing wrong clubs missed	-35.2975906	149.1012676
2309	LizelleVeigas	1040151279056703488	RT @AJEnglish: Here are the countries that have so far confirmed cases of #coronavirus | 		Sun Feb 02 11:59:58 +0000 2020	2020	2	RT @AJEnglish: Here are the countries that have so far confirmed cases of #coronavirus | 	@ajenglish countries far confirmed cases	No latitude	No longitude
2310	jchaconroa	117202759	RT @ActualidadRT: China anuncia un brote de gripe aviar en medio de la batalla contra el coronavirus 2019-nCoV 		Sun Feb 02 11:59:58 +0000 2020	2020	2	RT @NewsRT: China announces an outbreak of bird flu in the middle of the battle against the 2019-nCoV coronavirus	@newsrt china announces outbreak bird flu middle battle ncov	No latitude	No longitude
2311	nanob0208	2563515251	Jajajajajaja...me terminaste de cagar el domingo,el coronavirus se materializo 	Rosario, Argentina	Sun Feb 02 11:59:57 +0000 2020	2020	2	Hahahahaha ... you finished shitting me on Sunday, the coronavirus materialized	hahahahaha finished shitting sunday materialized	-32.9595004	-60.6615415
2312	ellenporter__	908030120	RT @JXEKER: eric ended coronavirus 	UK, insta: ellenporter_ 	Sun Feb 02 11:59:57 +0000 2020	2020	2	RT @JXEKER: eric ended coronavirus 	@jxeker eric ended	No latitude	No longitude
2313	PKumparat	2784094994	"RT @A2D2_: Meanwhile evacuated Indians in a #Coronavirus isolation camp in Manesar, Haryana 😂
(via @dhananjaypro) "		Sun Feb 02 11:59:57 +0000 2020	2020	2	"RT @A2D2_: Meanwhile evacuated Indians in a #Coronavirus isolation camp in Manesar, Haryana 😂
(via @dhananjaypro) "	@a2d2_ meanwhile evacuated indians isolation camp manesar haryana 😂 @dhananjaypro	No latitude	No longitude
2314	ToANewFuture	1181493408445001728	RT @guardian: Coronavirus: 11 more UK nationals to be flown back from China 	Berkeley, CA	Sun Feb 02 11:59:56 +0000 2020	2020	2	RT @guardian: Coronavirus: 11 more UK nationals to be flown back from China 	@guardian 11 uk nationals flown back china	44.3669375	-80.7272504
